date,regime,log_return,body_ratio,upper_wick_ratio,lower_wick_ratio,range_zscore,volume_zscore,volume_delta,gap,atr7_norm,atr14_norm,atr28_norm,atr_ratio,rsi14,rsi28,macd_hist,roc_5,roc_10,roc_20,roc_60,bb_position,dist_sma20,dist_sma50,range_percentile,williams_r_14,stoch_k_14,realized_vol_ratio,obv_zscore,dist_52w_high,dist_52w_low,atr_momentum,cci_20,ichimoku_distance,vwap_distance,consec_bars,rsi_momentum,donchian_position,corr_index,dow_sin,dow_cos,month_sin,month_cos,hour_sin,hour_cos,session_asian,session_london,session_newyork,session_overlap,quarter_end_flag
2024-05-10 17:30:00,3.0,0.06839287,0.32509637,-0.39434206,2.0489974,-0.7367411,-0.2624917,-0.37158597,-0.26117253,-0.7053108,-0.19438733,0.5226346,-1.3938879,0.65840536,0.9582777,-0.2177289,-0.6317173,-0.16242161,0.749859,0.74656206,0.23835842,0.4138806,1.2919056,-1.4666368,-0.27206314,0.27206314,-0.8875899,0.22881421,0.60023963,1.6047528,-0.5632387,0.13668914,1.5029981,0.3322366,0.48791066,-0.8378747,0.40720704,-0.7854952,-0.95105654,0.309017,0.5,-0.8660254,-0.8660254,-0.5,0.0,0.0,1.0,0.0,0.0
2024-05-10 18:30:00,3.0,0.6368121,1.1200601,0.22621034,-1.1418145,-0.31034586,-0.29523057,-0.37158597,-0.2944282,-0.67225146,-0.29399693,0.41452748,-1.2263917,0.8365172,1.1114889,-0.26177415,-0.12631005,-0.08419985,0.9281689,1.5136007,0.3814835,0.57930493,1.3964441,0.14606234,-0.5419999,0.5419999,-0.6563899,0.4129327,0.8610564,1.8724805,-0.4617905,0.2673433,1.4675766,0.5424501,0.85393995,0.29345635,0.67628485,-0.63159007,-0.95105654,0.309017,0.5,-0.8660254,-0.9659258,-0.25881904,0.0,0.0,1.0,0.0,0.0
2024-05-10 19:30:00,3.0,-0.12292785,-0.33833316,-0.3340556,2.0206122,-0.7828646,-0.49660337,-0.34660527,0.04672781,-1.166092,-0.7861401,0.06265213,-1.6323599,0.78661674,1.0642642,-0.34486791,-0.39393872,-0.16728504,0.8093276,1.7501835,0.28716028,0.49213466,1.3702053,-1.6395375,-0.4434131,0.4434131,-0.7951135,0.15555233,0.78475964,2.0813482,-1.1387339,0.22263855,1.4788623,0.4774661,-0.31805727,0.24633767,0.62648267,-0.6413987,-0.95105654,0.309017,0.5,-0.8660254,-1.0,-1.8369701e-16,0.0,0.0,1.0,0.0,0.0
2024-05-13 13:30:00,3.0,-0.2888382,-0.7228584,0.35236287,0.23784035,-0.6880484,0.41252738,-0.34660527,-0.040540837,-1.4463313,-1.1626725,-0.24707766,-1.8095982,0.6622619,0.9578006,-0.4810404,0.10054495,-0.087854356,0.33937743,2.0292082,0.1475661,0.36336002,1.2763791,-1.2598169,-0.13443683,0.13443683,-1.7586536,-0.31828305,0.6423377,2.1383798,-1.6285305,0.13994764,1.4399524,0.3546749,-0.7183125,0.015768053,0.44806847,0.17403252,-0.95105654,0.309017,0.5,-0.8660254,-0.9659258,0.25881904,0.0,0.0,1.0,0.0,0.0
2024-05-13 14:30:00,3.0,-0.0861195,-0.7541934,0.7150357,-0.23702791,0.42547423,-1.4586556,-0.34660527,2.8613307,-0.7109122,-0.7116721,-0.020022847,-0.9254008,0.63789046,0.92874366,-0.5598317,0.091151975,-0.28840944,0.23626901,2.1733558,0.08203058,0.27410713,1.0994631,0.84743893,0.92887235,-0.92887235,-1.6911294,-0.3657349,0.68621075,1.7758964,-0.85864806,0.13643256,1.2560294,0.26904878,0.03996479,-0.3204356,0.42440078,0.10213802,0.0,1.0,0.5,-0.8660254,-0.25881904,-0.9659258,0.0,1.0,1.0,1.0,0.0
2024-05-13 15:30:00,3.0,-1.9223229,-1.7128494,-1.1153718,-1.1184669,1.0871172,-0.46064925,1.0392863,-0.32420465,0.3922514,0.19825655,0.6314351,0.12745512,-0.19871382,0.2497044,-0.9127116,-0.7859166,-0.99673384,0.34750292,1.4652134,-0.71527797,-0.5367515,0.44818193,1.0236874,1.9044783,-1.9044783,0.08382209,-0.64982843,0.093993075,0.7747127,0.15754922,-0.4831236,0.81565714,-0.6123619,-0.3992147,-1.5697262,-0.4833936,0.5675045,0.0,1.0,0.5,-0.8660254,-0.5,-0.8660254,0.0,1.0,1.0,1.0,0.0
2024-05-13 16:30:00,3.0,0.76971006,1.0028926,0.5128914,-1.1878506,0.23024186,-0.66704506,-0.3671605,-0.166275,0.46593967,0.3072923,0.6869849,0.20063002,0.09598649,0.46796486,-1.0083493,-0.730333,-0.5941163,0.59394014,1.8907123,-0.50516635,-0.30262476,0.5950856,0.47621956,1.2203971,-1.2203971,0.17584895,-0.58388215,0.40724924,0.9519451,0.31989276,-0.5775824,0.5679443,-0.3616319,0.39968216,-0.9066448,-0.116319224,0.49456292,0.0,1.0,0.5,-0.8660254,-0.70710677,-0.70710677,0.0,1.0,1.0,1.0,0.0
2024-05-13 17:30:00,3.0,-0.6405622,-1.3206571,-1.1125038,0.16795488,-0.5174496,-0.6823926,-0.3671605,-0.16487113,-0.05959014,-0.0766841,0.4380626,-0.29486755,-0.14595711,0.2645345,-1.2200669,-0.97481424,-0.9609169,0.46001554,1.9934877,-1.000696,-0.62641454,0.42279482,-0.8201279,1.7176996,-1.7176996,0.1284497,-0.9633205,0.13933714,0.8933848,0.45944077,-0.93768555,0.58585197,-0.7284521,-0.50518936,-1.2262781,-0.50246114,1.0038494,0.0,1.0,0.5,-0.8660254,-0.8660254,-0.5,0.0,0.0,1.0,0.0,0.0
2024-05-13 18:30:00,3.0,0.13056438,0.42362466,-0.48938474,1.4255661,-0.66849,-0.8791592,-0.3671605,-0.020651184,-0.58043987,-0.54453206,0.051612746,-0.76902205,-0.0868536,0.30791035,-1.3350414,-0.8069649,-0.48510402,0.37047043,2.334662,-1.1534026,-0.6543055,0.4627883,-0.96961904,1.5144014,-1.5144014,0.22950937,-1.033182,0.13927576,1.1037128,0.47194377,-1.2351632,0.61188495,-0.7646031,0.35790002,0.18751667,-0.49782813,1.1399682,0.0,1.0,0.5,-0.8660254,-0.9659258,-0.25881904,0.0,0.0,1.0,0.0,0.0
2024-05-13 19:30:00,3.0,-0.21095836,-0.59911567,0.07039346,1.060598,-1.0594419,-0.78650093,-0.3388844,-0.026494313,-1.3084625,-1.2196597,-0.5120734,-1.5262094,-0.16046943,0.2567195,-1.4854257,-0.9007569,-0.56402475,0.1965885,2.6893995,-1.6217501,-0.8486248,0.43925047,-1.9706962,1.5894018,-1.5894018,0.2319524,-1.3016121,-0.038603175,1.3590382,-0.4996898,-1.4770373,0.5068884,-1.0727763,-0.63847095,-0.38227105,-0.8986966,1.2947557,0.0,1.0,0.5,-0.8660254,-1.0,-1.8369701e-16,0.0,0.0,1.0,0.0,0.0
