date,regime,log_return,body_ratio,upper_wick_ratio,lower_wick_ratio,range_zscore,volume_zscore,volume_delta,gap,atr7_norm,atr14_norm,atr28_norm,atr_ratio,rsi14,rsi28,macd_hist,roc_5,roc_10,roc_20,roc_60,bb_position,dist_sma20,dist_sma50,range_percentile,williams_r_14,stoch_k_14,realized_vol_ratio,obv_zscore,dist_52w_high,dist_52w_low,atr_momentum,cci_20,ichimoku_distance,vwap_distance,consec_bars,rsi_momentum,donchian_position,corr_index,dow_sin,dow_cos,month_sin,month_cos,hour_sin,hour_cos,session_asian,session_london,session_newyork,session_overlap,quarter_end_flag
2024-05-28 04:00:00,4.0,0.6902385,0.7674015,0.009743844,-0.203638,0.3239039,1.0892015,-0.42746642,0.03501711,-0.3920797,-0.5357761,-0.2739567,-0.33952057,-0.14244273,-0.40188235,-0.2577293,-0.19379805,-0.06161838,-0.36943573,0.40310937,0.12491384,-0.20785737,-0.34341523,0.5094095,-0.032381207,0.032381207,-0.5288878,0.7902734,0.32753304,1.7484776,-0.76347005,-0.006343334,0.1622292,-0.11054483,0.5924082,0.031307906,-0.19890393,-0.08301093,-0.95105654,0.309017,0.5,-0.8660254,-0.8660254,-0.5,0.0,0.0,1.0,0.0,0.0
2024-05-28 08:00:00,4.0,0.8941136,-1.272251,-0.8423748,0.34115428,-0.6565334,-0.62499017,-0.84472907,3.0,0.25419825,-0.08026298,-0.051945258,0.40241668,0.39927918,0.078893155,0.10724001,0.13315625,0.594021,0.26581782,0.86940503,0.9360153,0.28918022,0.108311385,-0.71401954,-0.7999074,0.7999074,-0.09357389,0.8466818,1.0112356,1.6665331,0.49748862,1.2089107,0.5425094,0.49453083,1.0455106,1.2302909,0.681538,0.02913141,0.95105654,0.309017,0.5,-0.8660254,0.8660254,0.5,1.0,0.0,0.0,0.0,0.0
2024-05-28 12:00:00,4.0,-1.0882766,-1.4485759,-0.74897575,-0.42391875,-0.2569822,-0.47746268,-0.3264462,-0.11831429,0.049228758,-0.12725283,0.012410496,0.07513526,-0.32676345,-0.53231966,0.036923673,-0.19546032,0.45250133,-0.5001031,0.2542394,-0.054068245,-0.33595794,-0.4988497,-0.40448278,0.010231555,-0.010231555,0.3363407,0.5215392,0.25777945,1.2549237,0.94330895,0.23056301,0.70947015,-0.15846238,-0.78546137,0.28561834,-0.24545658,-0.046545096,0.95105654,0.309017,0.5,-0.8660254,0.8660254,-0.5,0.0,1.0,0.0,0.0,0.0
2024-05-28 16:00:00,4.0,-0.40792462,-0.42451623,0.18155253,1.5836828,0.72977126,0.98267823,0.64365304,-0.11389323,0.4094937,0.20686498,0.28292,0.36046714,-0.5214597,-0.6938528,-0.108451724,0.1791514,-0.21401241,-0.50590485,-0.44077358,-0.38363293,-0.54766566,-0.73428136,0.78601533,0.2493058,-0.2493058,-0.28097138,-0.49757308,0.083008766,0.8568793,0.8679508,-0.45067102,0.32534942,-0.39947608,-1.2153181,-0.37495762,-0.53590405,-0.07223356,0.95105654,0.309017,0.5,-0.8660254,1.2246469e-16,-1.0,0.0,1.0,0.0,0.0,0.0
2024-05-29 00:00:00,4.0,0.08203414,0.24780256,-0.42609414,1.9924934,-1.069088,0.20104167,-0.6601831,-0.11389323,-0.45281658,-0.44284147,-0.18431191,-0.46171856,-0.38650972,-0.57646036,-0.1781214,0.08294272,-0.013635426,-0.59195656,-0.22806416,-0.23183909,-0.44121525,-0.5703549,-1.2935288,0.077894635,-0.077894635,-0.3426376,0.08034416,0.17267498,1.3002567,0.25265563,-0.46022683,0.15746632,-0.31805915,0.18115482,-0.7751271,-0.32391545,-0.08100741,0.95105654,0.309017,0.5,-0.8660254,-0.8660254,-0.5,0.0,0.0,1.0,0.0,0.0
2024-05-29 04:00:00,4.0,-0.9112968,-0.86713237,-0.53790563,1.0585063,0.56502146,-0.9522061,-0.86019826,-0.7027868,-0.09430495,-0.12297221,0.1190177,-0.1822436,-0.9600276,-1.0533748,-0.44171515,-0.7869346,-0.725145,-1.1186249,-0.32545957,-0.98777205,-0.91320854,-1.0561347,0.5674517,0.7419662,-0.7419662,-0.44699562,0.07377807,-0.40167874,0.73500943,0.21627578,-1.002613,-0.660468,-0.84902084,-0.7781617,-0.6296997,-1.0665491,-0.30653015,0.58778524,-0.809017,0.5,-0.8660254,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2024-05-29 08:00:00,4.0,-0.28932667,-0.63612247,0.106190965,0.9846051,-1.413015,-0.8195827,0.1736268,0.1345936,-1.155171,-1.0139323,-0.47870523,-1.1455284,-1.0627046,-1.130858,-0.7005087,-1.4054745,-0.95291406,-1.5192038,-0.61399937,-1.0805249,-0.98174876,-1.0980028,-1.9634027,0.89484787,-0.89484787,-1.9152538,0.01376671,-0.6550931,1.1060445,-1.0776142,-1.1479017,-0.69163877,-0.96964186,-1.2153181,-0.5496973,-1.1979077,-0.60424244,0.58778524,-0.809017,0.5,-0.8660254,0.8660254,0.5,1.0,0.0,0.0,0.0,0.0
2024-05-29 12:00:00,4.0,-0.2889652,-0.40636995,1.9497039,-0.41786417,-0.015427406,-0.5002272,0.19378658,0.014002904,-1.0095481,-1.0002631,-0.51145107,-0.9686052,-1.1744438,-1.2178172,-0.8687436,-0.9710478,-0.86125994,-1.926761,-2.0139847,-1.1959752,-0.9915783,-1.1892021,-0.25141737,1.4977322,-1.4977322,-2.2404428,-0.17119671,-0.79158175,0.9708612,-0.9286441,-0.9862305,-0.62402487,-1.0289563,-1.6153036,-0.7957284,-1.3477895,-0.9992922,0.58778524,-0.809017,0.5,-0.8660254,0.8660254,-0.5,0.0,1.0,0.0,0.0,0.0
2024-05-29 16:00:00,4.0,0.6416651,0.62746716,1.1756252,-0.8454447,1.1521403,1.0877304,1.1289032,-0.22899021,-0.23389702,-0.46799743,-0.26682043,-0.14095692,-0.6388162,-0.8168447,-0.71388036,-0.42474446,-0.18481028,-1.120638,-0.9304702,-0.32232088,-0.5172016,-0.79752284,0.9577408,0.8141268,-0.8141268,-1.1966382,1.0187865,-0.12423376,0.9012175,-0.7053717,-0.35669184,-0.5812566,-0.53117436,0.21618178,0.3132884,-0.6564833,-0.7928899,0.58778524,-0.809017,0.5,-0.8660254,1.2246469e-16,-1.0,0.0,1.0,0.0,0.0,0.0
2024-05-30 00:00:00,4.0,-0.78102875,-1.0636855,-1.2220267,1.0938077,0.016083898,0.5418893,-0.7155257,0.008991184,-0.34836054,-0.5021204,-0.22838192,-0.30693746,-1.104388,-1.1878072,-0.7958777,-0.8614688,-0.5813949,-0.6897001,-1.2439405,-1.100466,-0.9073101,-1.1656708,-0.47645903,1.3651638,-1.3651638,-0.6662464,0.121013366,-0.62806064,0.63842785,-0.25542954,-1.1625674,-0.7178649,-1.0166613,-0.7234246,-0.05615394,-1.2324699,-0.4971498,0.58778524,-0.809017,0.5,-0.8660254,-0.8660254,-0.5,0.0,0.0,1.0,0.0,0.0
