date,regime,log_return,body_ratio,upper_wick_ratio,lower_wick_ratio,range_zscore,volume_zscore,volume_delta,gap,atr7_norm,atr14_norm,atr28_norm,atr_ratio,rsi14,rsi28,macd_hist,roc_5,roc_10,roc_20,roc_60,bb_position,dist_sma20,dist_sma50,range_percentile,corr_index,dow_sin,dow_cos,month_sin,month_cos,hour_sin,hour_cos,session_asian,session_london,session_newyork,session_overlap,quarter_end_flag
2024-07-01 12:00:00,1.0,0.37503824,1.0466774,0.40765452,-0.43586466,-1.3398029,-0.49938604,0.32634908,-0.21734662,-0.2775695,-0.122347586,0.14456579,-0.47117904,0.5081157,0.65035635,-0.33116198,0.23300897,0.1146153,-0.6688978,0.5623743,0.68398166,0.34603918,0.9638698,-2.1268237,1.5865135,0.0,1.0,-0.5,-0.8660254,0.8660254,-0.5,0.0,1.0,0.0,0.0,0.0
2024-07-02 04:00:00,1.0,-0.3182092,-0.3631088,0.21813028,0.56152993,-0.671571,-0.17754017,-0.20759022,-0.21734662,-0.7666818,-0.53093284,-0.1926101,-0.99013966,0.23946984,0.39852294,-0.3264741,-0.361182,0.55093956,0.020599958,0.6242255,0.23339769,0.12774786,0.7502334,-0.9727098,0.32646972,0.0,1.0,-0.5,-0.8660254,1.2246469e-16,-1.0,0.0,1.0,0.0,0.0,0.0
2024-07-02 08:00:00,1.0,0.37104452,-0.78793323,-1.1806328,0.89084905,0.6416942,-0.76388866,-0.20759022,1.7763435,-0.1766464,-0.16157837,0.05138797,-0.26291528,0.5128385,0.66266066,-0.1996184,0.20860204,0.4431183,0.6928265,1.2993317,0.6703787,0.32227924,0.93839526,1.1005719,-0.8889677,0.95105654,0.309017,-0.5,-0.8660254,0.8660254,0.5,1.0,0.0,0.0,0.0,0.0
2024-07-02 12:00:00,1.0,-1.1899508,-1.1773099,-0.048793394,-0.92165554,-0.119504735,-0.2979651,0.53626174,-0.266812,-0.22478569,-0.18004659,0.07637103,-0.34652737,-0.43117857,-0.23760813,-0.49073315,0.11585688,-0.64882934,0.22808883,0.5502658,-1.1231428,-0.51172984,0.20301193,0.081435554,-1.2825202,0.95105654,0.309017,-0.5,-0.8660254,0.8660254,-0.5,0.0,1.0,0.0,0.0,0.0
2024-07-03 04:00:00,0.0,0.2682831,0.62268454,1.4065849,-0.37780744,-0.85522276,-0.015591259,-0.21975227,-0.30344945,-0.90193546,-0.7521065,-0.42423382,-1.0345774,-0.22095789,-0.0405039,-0.5997744,-0.2694225,-0.29836676,0.12022467,0.7071111,-0.7495894,-0.35542908,0.37766767,-1.569814,-1.2008327,0.95105654,0.309017,-0.5,-0.8660254,1.2246469e-16,-1.0,0.0,1.0,0.0,0.0,0.0
2024-07-03 08:00:00,0.0,0.054372612,-1.042804,0.16449791,-0.79605716,-1.0432909,-0.7426561,-0.21975227,0.65956867,-1.5717992,-1.3874481,-1.0086672,-1.7069744,-0.18493167,-0.002745065,-0.6546153,-0.46382537,-0.17113294,-0.47828138,1.2906779,-0.59080833,-0.30348173,0.44100103,-1.9078741,-0.88807917,0.58778524,-0.809017,-0.5,-0.8660254,0.8660254,0.5,1.0,0.0,0.0,0.0,0.0
2024-07-03 12:00:00,0.0,0.7822585,1.4708216,-0.1695778,-0.77347493,-0.7241289,-0.35781607,0.30606905,-0.35216296,-1.8513901,-1.7795175,-1.473813,-1.9064654,0.45965198,0.5779298,-0.40602157,0.13996662,-0.18697648,-0.34841928,0.98652595,0.7221479,0.32281798,0.99620533,-1.4591734,-1.2286228,0.58778524,-0.809017,-0.5,-0.8660254,0.8660254,-0.5,0.0,1.0,0.0,0.0,0.0
2024-07-04 04:00:00,1.0,-1.6666337,-1.1672033,-1.1176943,0.003569255,0.9744948,1.123837,-0.22857699,-0.31408343,-0.80344313,-1.0250144,-0.8669667,-0.6487648,-0.86027646,-0.6692433,-0.7570888,-0.9782082,-0.59896845,-0.711917,0.6468859,-1.741728,-0.86611784,-0.21104595,1.1297059,-1.7233409,0.58778524,-0.809017,-0.5,-0.8660254,1.2246469e-16,-1.0,0.0,1.0,0.0,0.0,0.0
2024-07-04 08:00:00,1.0,1.6134623,-0.56408465,-1.2235298,1.2983946,2.2525249,-0.48227432,-0.22857699,3.0,1.4192387,0.75435966,0.50584155,1.6940899,0.39989132,0.53123766,-0.38742253,0.5893088,0.55913234,0.32869345,1.1070896,0.7030273,0.26957825,0.766659,1.6520948,-0.23920701,-0.58778524,-0.809017,-0.5,-0.8660254,0.8660254,0.5,1.0,0.0,0.0,0.0,0.0
2024-07-04 12:00:00,1.0,1.1076722,1.8707256,-0.9436152,-0.92186266,-0.6179305,-0.43657455,-0.22857699,-0.32253978,0.4161112,0.07722787,-0.078865685,0.6479634,1.1108963,1.2680281,0.12240158,1.0467335,0.61510223,0.95211315,1.0496424,1.9380126,0.9509589,1.4061995,-0.9603982,0.35206008,-0.58778524,-0.809017,-0.5,-0.8660254,0.8660254,-0.5,0.0,1.0,0.0,0.0,0.0
